Time (ns),Amplitude
1.441e-07,0.25841441634423623
1.442e-07,0.24381813596133683
1.4430000000000001e-07,0.22916641343692126
1.444e-07,0.21446258044634062
1.445e-07,0.19970998051440605
1.446e-07,0.18491196825513148
1.447e-07,0.17007190860889213
1.448e-07,0.15519317607726577
1.449e-07,0.1402791539557319
1.4500000000000001e-07,0.12533323356430087
1.451e-07,0.11035881347639213
1.452e-07,0.09535929874598922
1.453e-07,0.08033810013339152
1.4540000000000002e-07,0.06529863332963326
1.455e-07,0.05024431817977084
1.456e-07,0.035178577905235785
1.4570000000000001e-07,0.020104838325455763
1.458e-07,0.005026527078820828
1.459e-07,-0.010052927156732012
1.46e-07,-0.02513009544333861
1.4610000000000002e-07,-0.0402015493629541
1.462e-07,-0.05526386179692786
1.463e-07,-0.07031360770530425
1.4640000000000001e-07,-0.08534736490564716
1.465e-07,-0.10036171485121488
1.466e-07,-0.11535324340830799
1.467e-07,-0.13031854163261405
1.4680000000000002e-07,-0.14525420654437562
1.469e-07,-0.1601568419021809
1.47e-07,-0.17502305897527493
1.4710000000000001e-07,-0.18984947731409602
1.472e-07,-0.20463272551896108
1.473e-07,-0.21936944200672412
1.474e-07,-0.23405627577513974
1.4750000000000002e-07,-0.24868988716485604
1.476e-07,-0.2632669486188378
1.477e-07,-0.277784145439028
1.478e-07,-0.2922381765400504
1.479e-07,-0.30662575519988233
1.48e-07,-0.32094360980720965
1.481e-07,-0.3351884846053666
1.4820000000000002e-07,-0.34935714043267
1.483e-07,-0.3634463554589601
1.484e-07,-0.37745292591825
1.485e-07,-0.39137366683720476
1.486e-07,-0.405205412759377
1.487e-07,-0.4189450184650336
1.488e-07,-0.4325893596863225
1.4890000000000002e-07,-0.44613533381770726
1.49e-07,-0.459579860621486
1.491e-07,-0.4729198829282136
1.492e-07,-0.48615236733184747
1.493e-07,-0.49927430487954655
1.494e-07,-0.5122827117558805
1.495e-07,-0.5251746299612959
1.4960000000000002e-07,-0.5379471279847743
1.497e-07,-0.5505973014704014
1.498e-07,-0.563122273877826
1.499e-07,-0.5755191971363334
1.5e-07,-0.5877852522924724
1.501e-07,-0.5999176501510871
1.502e-07,-0.6119136319095297
1.5030000000000002e-07,-0.6237704697849917
1.504e-07,-0.6354854676347893
1.505e-07,-0.6470559615694454
1.506e-07,-0.658479320558411
1.507e-07,-0.6697529470283626
1.508e-07,-0.6808742774538689
1.509e-07,-0.6918407829402891
1.5100000000000002e-07,-0.7026499697988494
1.511e-07,-0.7132993801136729
1.512e-07,-0.7237865923006904
1.513e-07,-0.7341092216582884
1.514e-07,-0.7442649209095696
1.515e-07,-0.7542513807361033
1.516e-07,-0.7640663303030446
1.5170000000000002e-07,-0.7737075377755045
1.518e-07,-0.7831728108260395
1.519e-07,-0.7924599971331895
1.52e-07,-0.8015669848708775
1.5210000000000002e-07,-0.8104917031886231
1.522e-07,-0.8192321226824464
1.523e-07,-0.8277862558563285
1.5240000000000001e-07,-0.8361521575741536
1.525e-07,-0.8443279255020154
1.526e-07,-0.852311700540792
1.527e-07,-0.8601016672488887
1.5280000000000002e-07,-0.8676960542550556
1.529e-07,-0.8750931346611736
1.53e-07,-0.882291226434953
1.5310000000000001e-07,-0.8892886927923983
1.532e-07,-0.8960839425699985
1.533e-07,-0.9026754305865586
1.534e-07,-0.9090616579945463
1.5350000000000002e-07,-0.9152411726209183
1.536e-07,-0.9212125692973386
1.537e-07,-0.9269744901797025
1.5380000000000001e-07,-0.9325256250568855
1.539e-07,-0.9378647116486879
1.54e-07,-0.9429905358928646
1.541e-07,-0.9479019322211822
1.5420000000000002e-07,-0.9525977838244719
1.543e-07,-0.9570770229065712
1.544e-07,-0.9613386309271432
1.5450000000000001e-07,-0.9653816388332747
1.546e-07,-0.9692051272798303
1.547e-07,-0.9728082268385124
1.548e-07,-0.9761901181955531
1.5490000000000002e-07,-0.9793500323380204
1.55e-07,-0.9822872507286884
1.551e-07,-0.9850011054694264
1.5520000000000001e-07,-0.9874909794530679
1.553e-07,-0.9897563065037406
1.554e-07,-0.9917965715056103
1.555e-07,-0.9936113105200085
1.5560000000000002e-07,-0.9952001108909335
1.557e-07,-0.996562611338882
1.558e-07,-0.9976985020430021
1.559e-07,-0.9986075247115431
1.56e-07,-0.9992894726405892
1.561e-07,-0.9997441907610622
1.562e-07,-0.999971575673983
1.5630000000000002e-07,-0.9999715756739829
1.564e-07,-0.9997441907610622
1.565e-07,-0.9992894726405893
1.566e-07,-0.998607524711543
1.567e-07,-0.9976985020430023
1.568e-07,-0.9965626113388819
1.569e-07,-0.9952001108909333
1.5700000000000002e-07,-0.9936113105200083
1.571e-07,-0.9917965715056101
1.572e-07,-0.9897563065037408
1.573e-07,-0.9874909794530675
1.574e-07,-0.9850011054694261
1.575e-07,-0.9822872507286887
1.576e-07,-0.9793500323380201
1.5770000000000002e-07,-0.976190118195552
1.578e-07,-0.9728082268385129
1.579e-07,-0.9692051272798308
1.58e-07,-0.9653816388332733
1.581e-07,-0.9613386309271438
1.582e-07,-0.9570770229065717
1.583e-07,-0.9525977838244702
1.5840000000000002e-07,-0.9479019322211817
1.585e-07,-0.9429905358928653
1.586e-07,-0.9378647116486886
1.587e-07,-0.9325256250568849
1.588e-07,-0.9269744901797031
1.589e-07,-0.9212125692973394
1.59e-07,-0.9152411726209176
1.5910000000000002e-07,-0.9090616579945441
1.592e-07,-0.9026754305865594
1.593e-07,-0.8960839425699992
1.594e-07,-0.889288692792396
1.5950000000000002e-07,-0.8822912264349522
1.596e-07,-0.8750931346611743
1.597e-07,-0.8676960542550529
1.5980000000000001e-07,-0.8601016672488877
1.599e-07,-0.8523117005407929
1.6e-07,-0.8443279255020144
1.601e-07,-0.8361521575741526
1.6020000000000002e-07,-0.8277862558563275
1.603e-07,-0.8192321226824453
1.604e-07,-0.8104917031886221
1.6050000000000001e-07,-0.8015669848708765
1.606e-07,-0.7924599971331906
1.607e-07,-0.7831728108260406
1.608e-07,-0.7737075377755034
1.6090000000000002e-07,-0.7640663303030434
1.61e-07,-0.7542513807361045
1.611e-07,-0.7442649209095684
1.6120000000000001e-07,-0.7341092216582872
1.613e-07,-0.7237865923006916
1.614e-07,-0.7132993801136717
1.615e-07,-0.7026499697988483
1.6160000000000002e-07,-0.6918407829402878
1.617e-07,-0.6808742774538676
1.618e-07,-0.6697529470283641
1.6190000000000001e-07,-0.6584793205584097
1.62e-07,-0.6470559615694442
1.621e-07,-0.6354854676347907
1.622e-07,-0.6237704697849904
1.6230000000000002e-07,-0.6119136319095256
1.624e-07,-0.5999176501510886
1.625e-07,-0.5877852522924739
1.6260000000000001e-07,-0.5755191971363292
1.627e-07,-0.5631222738778275
1.628e-07,-0.550597301470403
1.629e-07,-0.5379471279847698
1.6300000000000002e-07,-0.5251746299612945
1.631e-07,-0.512282711755882
1.632e-07,-0.4992743048795482
1.633e-07,-0.486152367331846
1.634e-07,-0.4729198829282152
1.635e-07,-0.4595798606214876
1.636e-07,-0.4461353338177057
1.6370000000000002e-07,-0.4325893596863178
1.638e-07,-0.4189450184650353
1.639e-07,-0.40520541275937866
1.64e-07,-0.39137366683719993
1.641e-07,-0.3774529259182517
1.642e-07,-0.3634463554589618
1.643e-07,-0.3493571404326651
1.6440000000000002e-07,-0.335188484605365
1.645e-07,-0.32094360980721137
1.646e-07,-0.30662575519988067
1.647e-07,-0.2922381765400488
1.648e-07,-0.2777841454390298
1.649e-07,-0.2632669486188396
1.65e-07,-0.24868988716485438
1.6510000000000002e-07,-0.23405627577513807
1.652e-07,-0.2193694420067259
1.653e-07,-0.2046327255189629
1.654e-07,-0.18984947731409432
1.655e-07,-0.17502305897527673
1.656e-07,-0.1601568419021827
1.657e-07,-0.1452542065443704
1.6580000000000002e-07,-0.13031854163261236
1.659e-07,-0.11535324340830982
1.66e-07,-0.10036171485121317
1.661e-07,-0.08534736490564547
1.6620000000000002e-07,-0.07031360770530254
1.663e-07,-0.05526386179692615
1.664e-07,-0.04020154936295239
1.6650000000000002e-07,-0.025130095443336893
1.666e-07,-0.010052927156730297
1.667e-07,0.005026527078818991
1.668e-07,0.02010483832545748
1.6690000000000002e-07,0.03517857790524105
1.67e-07,0.050244318179769
1.671e-07,0.06529863332963497
1.6720000000000001e-07,0.08033810013339675
1.673e-07,0.09535929874598739
1.674e-07,0.1103588134763903
1.675e-07,0.1253332335643061
1.6760000000000002e-07,0.1402791539557336
1.677e-07,0.15519317607726396
1.678e-07,0.17007190860889032
1.6790000000000001e-07,0.18491196825513317
1.68e-07,0.19970998051440425
1.681e-07,0.2144625804463388
1.682e-07,0.22916641343692296
1.6830000000000002e-07,0.24381813596134194
1.684e-07,0.25841441634423445
1.685e-07,0.27295193551732483
1.6860000000000001e-07,0.28742738777411914
1.687e-07,0.30183748152159506
1.688e-07,0.316178940028712
1.689e-07,0.33044850217148075
1.6900000000000002e-07,0.3446429231745189
1.691e-07,0.35875897534889784
1.692e-07,0.37279344882609466
1.6930000000000001e-07,0.38674315228785894
1.694e-07,0.40060491369192064
1.695e-07,0.4143755809932849
1.696e-07,0.42805202286095084
1.6970000000000002e-07,0.44163112938998167
1.698e-07,0.45510981280865387
1.699e-07,0.46848500818059324
1.7000000000000001e-07,0.481753674101715
1.701e-07,0.49491279339181277
1.702e-07,0.5079593737806394
1.703e-07,0.5208904485883264
1.7040000000000002e-07,0.5337030773999694
1.705e-07,0.5463943467342679
1.706e-07,0.5589613707060291
1.707e-07,0.5714012916823664
1.708e-07,0.5837112809325271
1.709e-07,0.5958885392711213
1.71e-07,0.6079302976946062
1.7110000000000002e-07,0.6198338180109629
1.712e-07,0.6315963934623232
1.713e-07,0.6432153493404654
1.714e-07,0.6546880435950206
1.715e-07,0.6660118674342514
1.716e-07,0.6771842459182695
1.717e-07,0.6882026385445541
1.7180000000000002e-07,0.6990645398256429
1.719e-07,0.7097674798588461
1.72e-07,0.720309024887906
1.721e-07,0.7306867778563894
1.722e-07,0.7408983789527577
1.723e-07,0.7509415061469901
1.724e-07,0.7608138757185706
1.7250000000000002e-07,0.7705132427757899
1.726e-07,0.780037401766223
1.727e-07,0.789384186978255
1.728e-07,0.7985514730335251
1.729e-07,0.8075371753702401
1.73e-07,0.8163392507171839
1.731e-07,0.8249556975583225
1.7320000000000002e-07,0.8333845565879533
1.733e-07,0.8416239111562143
1.734e-07,0.849671887704936
1.735e-07,0.8575266561936535
1.7360000000000002e-07,0.8651864305157457
1.737e-07,0.872649468904587
1.738e-07,0.8799140743296112
1.7390000000000002e-07,0.8869785948821871
1.74e-07,0.8938414241512628
1.741e-07,0.9005010015886498
1.742e-07,0.9069558128638638
1.7430000000000002e-07,0.9132043902084864
1.744e-07,0.919245312749915
1.745e-07,0.925077206834458
1.7460000000000001e-07,0.9306987463396944
1.747e-07,0.9361086529760148
1.748e-07,0.9413056965773068
1.749e-07,0.9462886953806728
1.7500000000000002e-07,0.9510565162951543
1.751e-07,0.9556080751593914
1.752e-07,0.9599423369881523
1.7530000000000001e-07,0.9640583162076714
1.754e-07,0.9679550768797686
1.755e-07,0.9716317329146743
1.756e-07,0.9750874482725095
1.7570000000000002e-07,0.9783214371534035
1.758e-07,0.9813329641761737
1.759e-07,0.9841213445455452
1.7600000000000001e-07,0.9866859442078681
1.761e-07,0.9890261799952953
1.762e-07,0.9911415197583902
1.763e-07,0.9930314824871325
1.7640000000000002e-07,0.9946956384202962
1.765e-07,0.9961336091431724
1.766e-07,0.9973450676736202
1.7670000000000001e-07,0.9983297385364167
1.768e-07,0.9990873978258986
1.769e-07,0.999617873256878
1.77e-07,0.9999210442038161
1.7710000000000002e-07,0.9999968417282541
1.772e-07,0.9998452485944886
1.773e-07,0.9994662992734908
1.7740000000000001e-07,0.9988600799350685
1.775e-07,0.9980267284282716
1.776e-07,0.9969664342500459
1.777e-07,0.9956794385021441
1.7780000000000002e-07,0.9941660338363004
1.779e-07,0.9924265643876858
1.78e-07,0.9904614256966513
1.781e-07,0.9882710646187884
1.782e-07,0.9858559792233189
1.783e-07,0.9832167186798334
1.784e-07,0.9803538831334193
1.7850000000000002e-07,0.9772681235681931
1.786e-07,0.9739601416592697
1.787e-07,0.9704306896132059
1.788e-07,0.9666805699969627
1.789e-07,0.9627106355554014
1.79e-07,0.9585217890173757
1.791e-07,0.9541149828904684
1.7920000000000002e-07,0.9494912192443878
1.793e-07,0.9446515494831169
1.794e-07,0.9395970741058204
1.795e-07,0.934328942456611
1.796e-07,0.9288483524631992
1.797e-07,0.923156550364483
1.798e-07,0.9172548304271756
1.7990000000000002e-07,0.9111445346514991
1.8e-07,0.9048270524660202
1.801e-07,0.8983038204117039
1.802e-07,0.8915763218152695
1.8030000000000002e-07,0.884646086451881
1.804e-07,0.8775146901972964
1.805e-07,0.8701837546695254
1.8060000000000002e-07,0.8626549468600875
1.807e-07,0.8549299787549531
1.808e-07,0.847010606945252
1.809e-07,0.8388986322278399
1.8100000000000002e-07,0.8305958991958109
1.811e-07,0.8221042958190627
1.812e-07,0.8134257530149689
1.8130000000000002e-07,0.8045622442093222
1.814e-07,0.7955157848875958
1.815e-07,0.7862884321366199
1.816e-07,0.7768822841768365
1.8170000000000002e-07,0.767299479885181
1.818e-07,0.7575421983087108
1.819e-07,0.7476126581691063
1.8200000000000002e-07,0.7375131173581734
1.821e-07,0.7272458724243954
1.822e-07,0.7168132580507296
1.823e-07,0.7062176465237172
1.8240000000000002e-07,0.6954614471940445
1.825e-07,0.684547105928689
1.826e-07,0.6734771045547255
1.8270000000000001e-07,0.6622539602950028
1.828e-07,0.6508802251957494
1.829e-07,0.6393584855462358
1.83e-07,0.6276913612906989
1.8310000000000002e-07,0.615881505432587
1.832e-07,0.6039316034312785
1.833e-07,0.5918443725914284
1.8340000000000001e-07,0.5796225614451024
1.835e-07,0.5672689491267586
1.836e-07,0.5547863447412968
1.837e-07,0.5421775867253174
1.8380000000000002e-07,0.529445542201654
1.839e-07,0.5165931063274438
1.84e-07,0.503623201635761
1.8410000000000001e-07,0.4905387773710847
1.842e-07,0.47734280881866664
1.843e-07,0.46403829662794915
1.844e-07,0.4506282661302712
1.8450000000000002e-07,0.43711576665093094
1.846e-07,0.4235038708157834
1.847e-07,0.40979567385254767
1.8480000000000001e-07,0.3959942928870085
1.849e-07,0.3821028662341795
1.85e-07,0.368124552684677
1.851e-07,0.35406253078646827
1.8520000000000002e-07,0.33991999812206386
1.853e-07,0.3257001705814318
1.854e-07,0.3114062816307281
1.8550000000000001e-07,0.29704158157703503
1.856e-07,0.2826093368292688
1.857e-07,0.2681128291554267
1.858e-07,0.2535553549363413
1.8590000000000002e-07,0.23894022441610813
1.86e-07,0.2242707609493824
1.861e-07,0.209550300245642
1.862e-07,0.19478218961070706
1.863e-07,0.1799697871855917
1.864e-07,0.1651164611828602
1.865e-07,0.1502255891207559
1.8660000000000002e-07,0.13530055705517938
1.867e-07,0.12034475880971078
1.868e-07,0.10536159520389787
1.869e-07,0.09035447327993532
1.87e-07,0.07532680552793268
1.871e-07,0.06028200910994371
1.872e-07,0.04522350508293303
1.8730000000000002e-07,0.030154717620853852
1.874e-07,0.015079073236037993
1.875e-07,1.102182119232618e-15
1.876e-07,-0.015079073236039343
1.8770000000000002e-07,-0.030154717620858747
1.878e-07,-0.04522350508293083
1.879e-07,-0.06028200910994505
1.8800000000000002e-07,-0.07532680552793404
1.881e-07,-0.09035447327993312
1.882e-07,-0.10536159520389923
1.883e-07,-0.12034475880971213
1.8840000000000002e-07,-0.1353005570551842
1.885e-07,-0.15022558912075723
1.886e-07,-0.165116461182858
1.8870000000000002e-07,-0.179969787185593
1.888e-07,-0.19478218961070837
1.889e-07,-0.2095503002456398
1.89e-07,-0.2242707609493837
1.8910000000000002e-07,-0.23894022441611287
1.892e-07,-0.25355535493633913
1.893e-07,-0.268112829155428
1.8940000000000002e-07,-0.2826093368292701
1.895e-07,-0.29704158157703286
1.896e-07,-0.31140628163072936
1.897e-07,-0.325700170581433
1.8980000000000002e-07,-0.33991999812206514
1.899e-07,-0.3540625307864695
1.9e-07,-0.36812455268467825
1.9010000000000001e-07,-0.38210286623417744
1.902e-07,-0.3959942928870097
1.903e-07,-0.4097956738525489
1.904e-07,-0.42350387081578134
1.9050000000000002e-07,-0.4371157666509353
1.906e-07,-0.45062826613027235
1.907e-07,-0.4640382966279472
1.9080000000000001e-07,-0.4773428088186678
1.909e-07,-0.49053877737108587
1.91e-07,-0.5036232016357622
1.911e-07,-0.5165931063274449
1.9120000000000002e-07,-0.5294455422016581
1.913e-07,-0.5421775867253185
1.914e-07,-0.554786344741298
1.9150000000000001e-07,-0.5672689491267568
1.916e-07,-0.5796225614451034
1.917e-07,-0.5918443725914295
1.918e-07,-0.6039316034312767
1.9190000000000002e-07,-0.6158815054325909
1.92e-07,-0.6276913612906999
1.921e-07,-0.6393584855462341
1.9220000000000001e-07,-0.6508802251957504
1.923e-07,-0.6622539602950038
1.924e-07,-0.6734771045547239
1.925e-07,-0.68454710592869
1.9260000000000002e-07,-0.695461447194048
1.927e-07,-0.7062176465237157
1.928e-07,-0.7168132580507306
1.9290000000000001e-07,-0.7272458724243964
1.93e-07,-0.7375131173581719
1.931e-07,-0.7476126581691072
1.932e-07,-0.7575421983087094
1.9330000000000002e-07,-0.7672994798851842
1.934e-07,-0.7768822841768374
1.935e-07,-0.7862884321366186
1.936e-07,-0.7955157848875967
1.937e-07,-0.804562244209323
1.938e-07,-0.8134257530149677
1.939e-07,-0.8221042958190635
1.9400000000000002e-07,-0.8305958991958137
1.941e-07,-0.8388986322278388
1.942e-07,-0.8470106069452528
1.943e-07,-0.8549299787549538
1.9440000000000002e-07,-0.8626549468600883
1.945e-07,-0.870183754669526
1.946e-07,-0.8775146901972971
1.9470000000000002e-07,-0.8846460864518817
1.948e-07,-0.89157632181527
1.949e-07,-0.8983038204117044
1.95e-07,-0.9048270524660194
1.9510000000000002e-07,-0.9111445346515011
1.952e-07,-0.9172548304271761
1.953e-07,-0.9231565503644822
1.9540000000000002e-07,-0.9288483524631996
1.955e-07,-0.9343289424566115
1.956e-07,-0.9395970741058208
1.957e-07,-0.9446515494831174
1.9580000000000002e-07,-0.9494912192443894
1.959e-07,-0.9541149828904688
1.96e-07,-0.9585217890173762
1.9610000000000002e-07,-0.9627106355554008
1.962e-07,-0.9666805699969631
1.963e-07,-0.9704306896132062
1.964e-07,-0.9739601416592691
1.9650000000000002e-07,-0.9772681235681941
1.966e-07,-0.9803538831334195
1.967e-07,-0.9832167186798331
1.9680000000000002e-07,-0.9858559792233191
1.969e-07,-0.9882710646187886
1.97e-07,-0.990461425696651
1.971e-07,-0.9924265643876861
1.9720000000000002e-07,-0.994166033836301
1.973e-07,-0.9956794385021439
1.974e-07,-0.996966434250046
1.9750000000000001e-07,-0.9980267284282717
1.976e-07,-0.9988600799350684
1.977e-07,-0.9994662992734908
1.978e-07,-0.9998452485944885
1.9790000000000002e-07,-0.9999968417282541
1.98e-07,-0.9999210442038161
1.981e-07,-0.999617873256878
1.9820000000000001e-07,-0.9990873978258986
1.983e-07,-0.9983297385364166
1.984e-07,-0.9973450676736203
1.985e-07,-0.9961336091431723
1.9860000000000002e-07,-0.9946956384202957
1.987e-07,-0.9930314824871327
1.988e-07,-0.99114151975839
1.9890000000000001e-07,-0.9890261799952952
1.99e-07,-0.9866859442078685
1.991e-07,-0.984121344545545
1.992e-07,-0.9813329641761734
1.9930000000000002e-07,-0.9783214371534033
1.994e-07,-0.9750874482725091
1.995e-07,-0.971631732914674
1.9960000000000001e-07,-0.9679550768797691
1.997e-07,-0.9640583162076709
1.998e-07,-0.959942336988152
1.999e-07,-0.955608075159391
2.0000000000000002e-07,-0.9510565162951529
2.001e-07,-0.9462886953806724
2.002e-07,-0.9413056965773062
2.0030000000000001e-07,-0.9361086529760142
2.004e-07,-0.930698746339694
2.005e-07,-0.9250772068344576
2.006e-07,-0.9192453127499144
2.0070000000000002e-07,-0.9132043902084859
2.008e-07,-0.9069558128638633
2.009e-07,-0.9005010015886492
2.01e-07,-0.8938414241512638
2.011e-07,-0.8869785948821864
2.012e-07,-0.8799140743296107
2.013e-07,-0.8726494689045879
2.0140000000000002e-07,-0.8651864305157432
2.015e-07,-0.8575266561936528
2.016e-07,-0.8496718877049371
2.017e-07,-0.8416239111562135
2.0180000000000002e-07,-0.8333845565879505
2.019e-07,-0.8249556975583238
2.02e-07,-0.8163392507171832
2.0210000000000002e-07,-0.8075371753702414
2.022e-07,-0.7985514730335265
2.023e-07,-0.7893841869782542
2.024e-07,-0.7800374017662244
2.0250000000000002e-07,-0.7705132427757868
2.026e-07,-0.7608138757185697
2.027e-07,-0.7509415061469914
2.0280000000000002e-07,-0.7408983789527567
2.029e-07,-0.7306867778563884
2.03e-07,-0.7203090248879075
2.031e-07,-0.709767479858845
2.0320000000000002e-07,-0.6990645398256393
2.033e-07,-0.6882026385445557
2.034e-07,-0.6771842459182686
2.0350000000000002e-07,-0.6660118674342506
2.036e-07,-0.6546880435950223
2.037e-07,-0.6432153493404644
2.038e-07,-0.6315963934623221
2.0390000000000002e-07,-0.6198338180109618
2.04e-07,-0.607930297694605
2.041e-07,-0.5958885392711202
2.0420000000000002e-07,-0.5837112809325289
2.043e-07,-0.5714012916823653
2.044e-07,-0.558961370706028
2.045e-07,-0.5463943467342668
2.0460000000000002e-07,-0.5337030773999653
2.047e-07,-0.5208904485883253
2.048e-07,-0.5079593737806383
2.0490000000000001e-07,-0.4949127933918116
2.05e-07,-0.48175367410171693
2.051e-07,-0.4684850081805921
2.052e-07,-0.4551098128086527
2.0530000000000002e-07,-0.4416311293899805
2.054e-07,-0.4280520228609497
2.055e-07,-0.4143755809932837
2.0560000000000001e-07,-0.40060491369192264
2.057e-07,-0.3867431522878577
2.058e-07,-0.37279344882609344
2.059e-07,-0.3587589753488999
2.0600000000000002e-07,-0.34464292317451434
2.061e-07,-0.33044850217147953
2.062e-07,-0.3161789400287141
2.0630000000000001e-07,-0.3018374815215938
2.064e-07,-0.28742738777411786
2.065e-07,-0.27295193551732694
2.066e-07,-0.2584144163442332
2.0670000000000002e-07,-0.24381813596133717
2.068e-07,-0.2291664134369251
2.069e-07,-0.2144625804463375
2.0700000000000001e-07,-0.1997099805144064
2.071e-07,-0.18491196825513534
2.072e-07,-0.170071908608889
2.073e-07,-0.15519317607726613
2.0740000000000002e-07,-0.14027915395572874
2.075e-07,-0.12533323356430476
2.076e-07,-0.1103588134763925
2.0770000000000001e-07,-0.09535929874598605
2.078e-07,-0.08033810013339542
2.079e-07,-0.06529863332963717
2.08e-07,-0.050244318179767655
2.0810000000000002e-07,-0.035178577905236146
2.082e-07,-0.020104838325459683
2.083e-07,-0.005026527078817643
2.084e-07,0.010052927156731645
2.0850000000000002e-07,0.025130095443338243
2.086e-07,0.04020154936295374
2.087e-07,0.0552638617969275
2.0880000000000002e-07,0.07031360770530388
2.089e-07,0.0853473649056468
2.09e-07,0.10036171485121452
2.091e-07,0.11535324340831116
2.0920000000000002e-07,0.13031854163261722
2.093e-07,0.14525420654437174
2.094e-07,0.16015684190218404
2.0950000000000002e-07,0.17502305897527806
2.096e-07,0.18984947731409219
2.097e-07,0.20463272551896422
2.098e-07,0.21936944200672723
2.0990000000000002e-07,0.2340562757751394
2.1e-07,0.24868988716485566
2.101e-07,0.26326694861884087
2.1020000000000002e-07,0.2777841454390277
2.103e-07,0.2922381765400501
2.104e-07,0.30662575519988194
2.105e-07,0.32094360980720926
2.1060000000000002e-07,0.3351884846053696
2.107e-07,0.34935714043266636
2.108e-07,0.36344635545895976
2.1090000000000002e-07,0.3774529259182529
2.11e-07,0.39137366683720115
2.111e-07,0.4052054127593766
2.112e-07,0.4189450184650365
2.1130000000000002e-07,0.4325893596863222
2.114e-07,0.44613533381770376
2.115e-07,0.45957986062148876
2.1160000000000002e-07,0.47291988292821324
2.117e-07,0.4861523673318441
2.118e-07,0.4992743048795494
2.119e-07,0.5122827117558801
2.1200000000000002e-07,0.5251746299612986
2.121e-07,0.537947127984771
2.122e-07,0.5505973014704011
2.1230000000000002e-07,0.5631222738778286
2.124e-07,0.5755191971363303
2.125e-07,0.587785252292475
2.126e-07,0.5999176501510868
2.1270000000000002e-07,0.6119136319095295
2.128e-07,0.6237704697849887
2.129e-07,0.6354854676347917
2.1300000000000001e-07,0.6470559615694479
2.131e-07,0.6584793205584107
2.132e-07,0.6697529470283624
2.133e-07,0.6808742774538686
2.1340000000000002e-07,0.6918407829402914
2.135e-07,0.7026499697988492
2.136e-07,0.7132993801136751
2.1370000000000001e-07,0.7237865923006901
2.138e-07,0.7341092216582856
2.139e-07,0.7442649209095693
2.14e-07,0.7542513807361054
2.1410000000000002e-07,0.7640663303030443
2.142e-07,0.7737075377755043
2.143e-07,0.7831728108260392
2.1440000000000001e-07,0.7924599971331915
2.145e-07,0.8015669848708752
2.146e-07,0.8104917031886228
2.147e-07,0.819232122682444
2.1480000000000002e-07,0.8277862558563283
2.149e-07,0.8361521575741514
2.15e-07,0.8443279255020152
2.1510000000000001e-07,0.8523117005407936
2.152e-07,0.8601016672488884
2.153e-07,0.8676960542550554
2.154e-07,0.8750931346611733
2.1550000000000002e-07,0.8822912264349545
2.156e-07,0.8892886927923965
2.157e-07,0.8960839425699999
2.1580000000000001e-07,0.9026754305865584
2.1590000000000002e-07,0.9090616579945461
2.16e-07,0.9152411726209168
2.161e-07,0.9212125692973399
2.1620000000000002e-07,0.9269744901797037
2.163e-07,0.9325256250568854
2.164e-07,0.9378647116486878
2.165e-07,0.9429905358928645
2.1660000000000002e-07,0.9479019322211832
2.167e-07,0.9525977838244707
2.168e-07,0.957077022906572
2.1690000000000002e-07,0.9613386309271431
2.17e-07,0.9653816388332728
2.171e-07,0.9692051272798302
2.172e-07,0.9728082268385132
2.1730000000000002e-07,0.9761901181955539
2.174e-07,0.9793500323380204
2.175e-07,0.9822872507286883
2.1760000000000002e-07,0.9850011054694263
2.177e-07,0.9874909794530672
2.178e-07,0.989756306503741
2.179e-07,0.9917965715056107
2.1800000000000002e-07,0.9936113105200085
2.181e-07,0.9952001108909331
2.182e-07,0.996562611338882
2.1830000000000002e-07,0.9976985020430024
2.184e-07,0.9986075247115431
2.185e-07,0.9992894726405893
2.186e-07,0.9997441907610622
2.1870000000000002e-07,0.999971575673983
2.188e-07,0.999971575673983
2.189e-07,0.9997441907610622
2.1900000000000002e-07,0.9992894726405893
2.191e-07,0.998607524711543
2.192e-07,0.9976985020430024
2.193e-07,0.9965626113388819
2.1940000000000002e-07,0.995200110890933
2.195e-07,0.9936113105200084
2.196e-07,0.9917965715056096
2.1970000000000002e-07,0.9897563065037409
2.198e-07,0.9874909794530682
2.199e-07,0.9850011054694262
2.2e-07,0.9822872507286882
2.2010000000000002e-07,0.9793500323380202
2.202e-07,0.9761901181955521
2.203e-07,0.972808226838513
2.2040000000000001e-07,0.96920512727983
2.205e-07,0.9653816388332743
2.206e-07,0.9613386309271429
2.207e-07,0.9570770229065718
2.2080000000000002e-07,0.9525977838244704
2.209e-07,0.9479019322211829
2.21e-07,0.9429905358928642
2.2110000000000001e-07,0.9378647116486875
2.212e-07,0.932525625056885
2.213e-07,0.9269744901797032
2.214e-07,0.9212125692973395
2.2150000000000002e-07,0.9152411726209163
2.216e-07,0.9090616579945457
2.217e-07,0.9026754305865581
2.2180000000000001e-07,0.8960839425699995
2.219e-07,0.8892886927923993
2.22e-07,0.8822912264349541
2.221e-07,0.8750931346611729
2.2220000000000002e-07,0.8676960542550514
2.223e-07,0.8601016672488879
2.224e-07,0.8523117005407931
2.2250000000000001e-07,0.8443279255020146
2.2260000000000002e-07,0.8361521575741508
2.227e-07,0.8277862558563277
2.228e-07,0.8192321226824435
2.2290000000000002e-07,0.8104917031886223
2.23e-07,0.8015669848708789
